fips,TOT_POP_1519_C,TOT_POP_2024_C,TOT_POP_2529_C,TOT_POP_3034_C,TOT_POP_3539_C,TOT_FEMALE_1519_C,TOT_FEMALE_2024_C,TOT_FEMALE_2529_C,TOT_FEMALE_3034_C,TOT_FEMALE_3539_C,WA_FEMALE_1519_C,WA_FEMALE_2024_C,WA_FEMALE_2529_C,WA_FEMALE_3034_C,WA_FEMALE_3539_C,BA_FEMALE_1519_C,BA_FEMALE_2024_C,BA_FEMALE_2529_C,BA_FEMALE_3034_C,BA_FEMALE_3539_C,H_FEMALE_1519_C,H_FEMALE_2024_C,H_FEMALE_2529_C,H_FEMALE_3034_C,H_FEMALE_3539_C,NHWA_FEMALE_1519_C,NHWA_FEMALE_2024_C,NHWA_FEMALE_2529_C,NHWA_FEMALE_3034_C,NHWA_FEMALE_3539_C,NHBA_FEMALE_1519_C,NHBA_FEMALE_2024_C,NHBA_FEMALE_2529_C,NHBA_FEMALE_3034_C,NHBA_FEMALE_3539_C,dem2010_P,birth_rate_2010_N,births_2010_N,birth_rate_2020_N,births_2020_N,NHWA_FEMALE_2034_share_X,NHBA_FEMALE_2034_share_X,H_FEMALE_2034_share_X,race_category_X,regime_X,pol_group_X,reg_Minority_majority_X,reg_Mixed_Competitive_X,reg_Mixed_Democratic_X,reg_Mixed_Republican_X,reg_White_Competitive_X,reg_White_Democratic_X,reg_White_Republican_X
24043,9352,8789,9436,9072,9770,4446,4042,4269,4136,4644,3722,3509,3725,3601,4080,458,350,340,343,375,201,184,187,228,181,3566,3370,3572,3422,3928,437,329,321,318,353,0.4125495478447932,11.99,1768.0,11.13,1683.0,0.8326504378565116,0.07776974371334458,0.04812404595484856,White,White_Competitive,Competitive,False,False,False,False,True,False,False
24510,44278,56460,57675,45889,37565,22497,29958,30572,23780,19400,4855,10407,12577,8680,6205,16495,17353,15778,13507,12085,787,1411,1657,1373,912,4343,9435,11343,7664,5551,16313,17080,15523,13282,11932,0.8717702920020721,14.42,8956.0,12.63,7403.0,0.3373502550112679,0.5442414897402443,0.05267465306606571,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
25001,12008,9579,9125,8631,9960,5591,4322,4414,4362,5100,5075,3944,4038,3999,4688,185,147,139,122,170,200,178,188,157,157,4906,3803,3892,3872,4553,174,137,115,111,158,0.5467469169242748,7.94,1714.0,6.63,1414.0,0.8831119254848069,0.0277141548327989,0.03992976026874332,White,White_Competitive,Competitive,False,False,False,False,True,False,False
25003,9420,8287,6720,6180,6918,4609,4147,3358,3095,3540,4037,3670,3085,2839,3349,228,188,111,114,87,303,224,182,153,139,3811,3503,2937,2713,3229,194,160,96,100,76,0.753411453454222,8.95,1174.0,7.42,924.0,0.8634905660377359,0.033584905660377355,0.05273584905660377,White,White_Democratic,Democratic,False,False,False,False,False,True,False
25005,38686,36235,32409,32262,36044,18815,18052,16331,16543,18517,16683,16139,14595,14739,16823,1103,984,808,860,781,1554,1481,1393,1372,1142,15481,15048,13553,13706,15944,902,781,625,679,649,0.5980105224496324,10.71,5872.0,9.78,5541.0,0.8307544279935593,0.040941758630169266,0.08337587872599458,White,White_Competitive,Competitive,False,False,False,False,True,False,False
25009,51888,45244,42595,41260,46090,25467,22552,21520,21356,24164,21484,19075,18062,17995,20771,1927,1737,1601,1605,1565,6038,5534,5181,5060,4656,17139,15044,14313,14285,17400,887,828,741,758,732,0.5824612822724325,11.19,8317.0,10.3,8147.0,0.6670232927798496,0.03556581280185853,0.24110472580546555,White,White_Competitive,Competitive,False,False,False,False,True,False,False
25013,36914,33185,28165,25986,27215,17763,16584,14514,13624,14239,14168,13391,11760,10981,11686,2365,2194,1798,1703,1608,5193,4469,4108,3946,3613,10082,9940,8590,7982,8801,1703,1549,1204,1078,1165,0.6153806869616212,11.69,5416.0,10.25,4758.0,0.5928178525110683,0.08566253745360225,0.28001878270202585,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
25015,17034,21902,8668,7649,8035,9542,11850,4338,4024,4150,7885,9523,3727,3569,3747,477,648,123,111,103,663,750,267,276,227,7374,8971,3516,3349,3577,400,544,102,83,84,0.7087260507351714,7.41,1171.0,5.59,903.0,0.7834949534929745,0.036067682564812985,0.06397189788244607,White,White_Democratic,Democratic,False,False,False,False,False,True,False
25017,98373,101746,113746,104578,102073,47834,50724,57123,52344,51458,38221,39685,44291,40137,40427,3363,3449,3348,3283,2944,4364,4640,4657,4572,3965,34602,35779,40329,36223,37013,2947,3042,2961,2933,2655,0.6326757527591107,11.81,17749.0,9.79,15762.0,0.7012316547121873,0.05578340855603623,0.08657789763469857,White,White_Democratic,Democratic,False,False,False,False,False,True,False
25021,42759,38970,40335,38648,43254,21115,20593,20900,20030,22318,16843,16189,16086,14909,17162,1837,1621,1610,1639,1611,1021,1064,940,940,947,16125,15390,15332,14166,16389,1644,1455,1488,1511,1500,0.5751971811365323,10.62,7122.0,9.55,6773.0,0.7296133153454806,0.07239568941696602,0.04785202282073371,White,White_Competitive,Competitive,False,False,False,False,True,False,False
25023,34456,27095,24217,24926,31038,16622,13187,12134,12837,16144,13933,10887,9939,10520,13866,1949,1717,1653,1730,1660,714,613,567,594,556,13431,10446,9540,10084,13442,1808,1602,1536,1612,1568,0.5208042529824677,10.44,5166.0,9.44,4942.0,0.7880392054090886,0.12448241522092353,0.046490906231982806,White,White_Competitive,Competitive,False,False,False,False,True,False,False
25025,56225,95504,83621,61780,48501,29063,49420,42872,31055,24511,16748,33930,29686,20416,14861,8064,8571,7448,6665,6500,6646,7579,7051,6491,5607,11992,28310,24454,15575,10711,6725,7200,6168,5484,5465,0.7719103981917567,13.06,9428.0,10.48,8397.0,0.5540386065327896,0.15283711804908104,0.17123237695282414,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
25027,59378,52428,46276,46280,53054,28752,25437,23007,23328,27262,25102,22095,19564,19717,23475,1589,1552,1450,1451,1541,3851,3196,3023,3053,2792,21951,19475,17074,17196,21107,1155,1190,1110,1086,1273,0.5464743590131438,11.01,8790.0,9.77,8103.0,0.7488296271526501,0.047177172156272644,0.12918686953129355,White,White_Competitive,Competitive,False,False,False,False,True,False,False
26005,8025,5816,6024,6177,6974,3916,2859,3073,3080,3506,3682,2715,2932,2959,3358,65,49,40,30,42,379,246,251,277,260,3348,2487,2703,2713,3128,52,41,37,22,35,0.4162773079921983,12.23,1362.0,10.06,1197.0,0.876941855304039,0.011096316023080338,0.08588548601864181,White,White_Competitive,Competitive,False,False,False,False,True,False,False
26017,7218,6304,6238,6056,6202,3524,3053,3158,3011,3105,3263,2858,3013,2875,2974,102,62,55,45,39,258,194,197,160,160,3033,2695,2832,2735,2835,89,52,50,38,30,0.5448514026946116,10.87,1171.0,9.02,924.0,0.8959011060507482,0.015181088700932552,0.059748427672955975,White,White_Competitive,Competitive,False,False,False,False,True,False,False
26021,10976,8976,8753,8485,9135,5304,4536,4439,4270,4690,3794,3249,3317,3220,3690,1180,990,905,826,797,343,328,269,244,258,3493,2982,3101,3008,3461,1162,965,871,812,782,0.4907684046818967,12.53,1965.0,9.97,1525.0,0.6863722159305399,0.19992449981124952,0.06349565873914685,White,White_Competitive,Competitive,False,False,False,False,True,False,False
26025,10216,8426,7840,7863,8210,4860,4270,3963,4010,4209,3792,3509,3273,3368,3503,692,502,449,424,484,321,240,212,232,203,3536,3320,3100,3173,3338,665,487,432,412,461,0.5200706774064187,12.09,1646.0,11.08,1480.0,0.7835497835497836,0.1087151841868823,0.05586865964224455,White,White_Competitive,Competitive,False,False,False,False,True,False,False
26045,7824,6701,6362,6098,6206,3775,3301,3227,3024,3176,3227,2836,2767,2597,2830,319,284,262,232,207,271,201,174,182,140,3002,2667,2616,2443,2708,300,268,253,220,201,0.5215199709883221,10.45,1126.0,9.27,1021.0,0.8088358458961474,0.0775753768844221,0.05831239530988275,White,White_Competitive,Competitive,False,False,False,False,True,False,False
26049,32030,25689,24779,25445,26913,15670,13068,12925,13127,14031,10416,9116,9352,9709,10441,4433,3344,2996,2909,3100,637,505,467,481,426,9907,8691,8982,9314,10091,4371,3309,2945,2857,3063,0.645046211186329,12.31,5240.0,10.71,4335.0,0.6898517382413087,0.23289877300613496,0.037142126789366056,White,White_Democratic,Democratic,False,False,False,False,False,True,False
26065,26756,38071,21748,17708,15547,13599,19281,10688,8852,7881,10159,15100,7964,6635,6019,1900,1978,1305,1133,1030,1038,1098,855,798,619,9362,14264,7290,5995,5508,1796,1840,1205,1048,964,0.6453051620084077,11.93,3352.0,10.13,2943.0,0.709641688776693,0.10543262667113161,0.07086370778702249,White,White_Democratic,Democratic,False,False,False,False,False,True,False
26075,11556,10013,9236,9372,10166,5566,4774,4267,4227,4681,4719,4189,3817,3779,4217,544,398,272,298,307,231,188,168,142,122,4542,4037,3675,3660,4112,523,383,262,287,301,0.4840954859069017,11.72,1878.0,10.86,1704.0,0.8570997889659331,0.07024419656315949,0.03753391618932771,White,White_Competitive,Competitive,False,False,False,False,True,False,False
26077,19456,27752,17903,15293,14616,9611,13319,8813,7785,7456,7478,10988,7189,6306,6074,1434,1528,1065,994,918,524,609,423,363,329,7083,10545,6849,6016,5795,1378,1431,1029,957,899,0.5748697522314905,12.48,3124.0,10.38,2760.0,0.7824982451449009,0.11421599759334158,0.046629006919142964,White,White_Competitive,Competitive,False,False,False,False,True,False,False
26081,44547,45761,44206,39903,37525,21791,23465,22220,20131,18858,17185,19421,18509,16588,15409,2959,2523,2349,2264,2162,2533,2494,2420,2411,2125,15153,17456,16526,14608,13631,2723,2268,2131,2050,1999,0.4748532365167131,14.26,8596.0,12.51,8238.0,0.7382703294031846,0.09798529233013249,0.11129512580527531,White,White_Competitive,Competitive,False,False,False,False,True,False,False
26093,13346,8324,8538,8881,11492,6288,3970,4190,4451,5867,6059,3819,4059,4310,5665,30,21,19,15,18,179,105,117,119,137,5901,3726,3951,4199,5539,25,17,18,14,17,0.401741144161344,9.43,1706.0,8.61,1656.0,0.9417175481722306,0.0038854967885179606,0.027039885813971928,White,White_Competitive,Competitive,False,False,False,False,True,False,False
26099,56807,49511,49989,51404,56823,27506,24532,25270,26065,28806,22066,19896,20715,21103,23277,3634,3184,2902,3206,3652,851,692,669,732,764,21370,19314,20127,20474,22633,3582,3138,2876,3160,3602,0.5242985050660067,10.83,9108.0,10.16,8851.0,0.7897373034389128,0.12092214006089604,0.02758775225064916,White,White_Competitive,Competitive,False,False,False,False,True,False,False
26115,11219,8608,8146,8371,9464,5412,4184,4087,4237,4789,5076,3980,3904,4030,4578,160,105,80,86,97,231,152,133,160,159,4866,3843,3784,3883,4427,151,97,74,81,94,0.5055402421716986,10.47,1591.0,10.31,1552.0,0.9202110649184522,0.020147105852254557,0.035577230572433644,White,White_Competitive,Competitive,False,False,False,False,True,False,False
26121,12747,10658,10726,10560,10343,6218,5233,5303,5169,4966,4748,3955,4218,4178,3986,1136,998,849,770,766,391,303,311,303,282,4421,3710,3958,3922,3745,1117,979,829,755,756,0.611049316830053,12.61,2171.0,10.86,1889.0,0.7379815345431391,0.16319643425660618,0.058389048073861825,White,White_Democratic,Democratic,False,False,False,False,False,True,False
26125,81049,63344,71670,71717,80354,39050,31523,36238,36758,41543,28785,23529,27002,26470,29558,7084,5664,5755,5943,7317,1682,1389,1675,1760,1691,27396,22367,25601,24967,28083,6954,5543,5606,5826,7211,0.5504470907249767,10.89,13091.0,9.81,12297.0,0.6978157081487576,0.16241066217625502,0.04615428773715784,White,White_Competitive,Competitive,False,False,False,False,True,False,False
26139,23811,22095,15441,15324,15917,12339,11432,7756,7646,7971,11233,10436,7148,7092,7375,356,344,125,111,120,1187,936,818,804,832,10186,9588,6415,6376,6620,310,308,99,84,87,0.3480009785767089,12.79,3374.0,10.47,3084.0,0.8339792800178878,0.01829768204516658,0.09532682417828128,White,White_Republican,Republican,False,False,False,False,False,False,True
26145,16141,13982,11183,10757,11391,7973,7057,5610,5457,5865,5528,5206,4077,4064,4303,2064,1529,1275,1186,1378,791,595,516,505,493,4917,4741,3664,3672,3907,1951,1449,1213,1109,1318,0.5668165603336361,11.47,2295.0,10.48,1989.0,0.6663540057382477,0.20806665195321122,0.08916354005738247,White,White_Competitive,Competitive,False,False,False,False,True,False,False
26147,11762,8714,8237,8570,10046,5578,4261,4175,4305,5069,5162,3996,3965,4097,4815,199,120,98,92,124,222,156,171,176,163,4971,3861,3810,3946,4673,191,116,95,87,115,0.4804575762964035,9.94,1620.0,9.39,1496.0,0.9117808649242602,0.02338905894356801,0.03947884781414332,White,White_Competitive,Competitive,False,False,False,False,True,False,False
26161,30492,40467,27061,22276,21364,15072,19771,13346,11063,10699,10756,14236,9572,7812,7604,2343,2572,1715,1452,1531,682,931,618,612,525,10202,13447,9051,7295,7165,2280,2507,1676,1417,1497,0.6854929022495675,11.08,3819.0,8.7,3187.0,0.6743549117247624,0.12675418741511996,0.04891353553644183,White,White_Democratic,Democratic,False,False,False,False,False,True,False
26163,144913,119980,109100,109693,120888,71148,60711,56486,57236,62942,32012,29166,29399,29128,31013,35049,28084,23577,24412,28196,4134,3608,3775,3756,3539,28664,26206,26279,25916,27995,34620,27720,23204,24134,27923,0.7358785182056634,13.3,24209.0,12.52,21800.0,0.44946197107198754,0.43029701948599175,0.06385832955920039,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
27003,23735,18480,21579,22053,22861,11458,8932,10692,10876,11326,9738,7642,9143,9309,9752,635,471,584,636,635,522,363,467,537,468,9307,7335,8733,8856,9349,618,461,574,612,621,0.4762669685544706,12.67,4191.0,11.1,3995.0,0.8171803278688524,0.054,0.04481967213114754,White,White_Competitive,Competitive,False,False,False,False,True,False,False
27037,27301,21839,27342,26937,27062,13075,10833,13982,13582,13779,11041,9169,11766,11398,11684,816,658,884,797,798,947,866,1049,1042,894,10255,8416,10843,10483,10894,769,619,836,748,764,0.5107927585792584,12.99,5176.0,11.47,4951.0,0.7745917649816392,0.057374274031825406,0.07701122483527359,White,White_Competitive,Competitive,False,False,False,False,True,False,False
27053,72672,84231,100913,86610,76196,35685,42537,50910,42663,37478,24189,30566,37555,31460,27653,6111,6110,6580,5551,5196,2867,3055,3986,3978,3055,21938,28118,34271,28158,25124,5943,5910,6370,5372,5021,0.6288131798854879,13.86,15974.0,11.7,14837.0,0.6652486959077217,0.12968922195283228,0.08095657923738153,White,White_Democratic,Democratic,False,False,False,False,False,True,False
27109,8826,8239,11456,10562,9090,4295,4341,5942,5202,4520,3606,3669,5115,4437,3821,276,299,313,274,230,214,207,275,266,198,3413,3494,4873,4197,3644,268,289,309,264,224,0.5042615220924858,14.86,2143.0,12.04,1918.0,0.8113658379076526,0.05566677429770746,0.04830481110752341,White,White_Competitive,Competitive,False,False,False,False,True,False,False
27123,37576,44194,43036,34083,30088,18536,22899,22037,16954,15010,11328,15535,15058,11887,10392,2699,2855,2867,2302,2086,1628,1550,1665,1454,1291,10058,14325,13711,10706,9313,2569,2731,2746,2209,2013,0.6614600683866494,14.31,7281.0,12.67,6943.0,0.6259815802229762,0.124188075618032,0.07544029730166424,White,White_Democratic,Democratic,False,False,False,False,False,True,False
27137,14712,17510,12417,10862,10375,7119,8241,5927,5154,4989,6430,7527,5442,4781,4652,131,124,83,72,58,150,113,73,68,64,6320,7446,5384,4730,4600,130,119,82,69,56,0.6429083532265868,10.21,2044.0,8.88,1763.0,0.9088086119449332,0.013973708725804782,0.013145637097608943,White,White_Democratic,Democratic,False,False,False,False,False,True,False
27145,12960,16445,10726,9066,8261,6560,7792,5112,4377,4031,5901,7032,4711,4044,3746,275,309,169,148,123,216,224,173,144,137,5720,6825,4556,3928,3628,266,306,165,143,117,0.4403491791334377,12.77,1924.0,12.26,1987.0,0.885886233435565,0.035530351252821016,0.03130605867715989,White,White_Competitive,Competitive,False,False,False,False,True,False,False
27163,16783,11820,14630,14234,15676,8051,5697,7266,7178,7906,6930,4902,6198,6075,6808,325,242,273,322,337,359,276,252,306,299,6633,4671,5974,5810,6550,307,228,265,305,321,0.5033373439549709,12.08,2876.0,10.05,2668.0,0.8169902189563577,0.03962067424656174,0.04140807308475249,White,White_Competitive,Competitive,False,False,False,False,True,False,False
28033,11969,8865,10276,11708,12912,5745,4331,5454,6162,6754,3998,3162,3838,4071,4665,1556,1036,1441,1914,1872,305,254,371,344,316,3725,2927,3508,3764,4372,1546,1028,1432,1903,1868,0.3170339508868716,12.61,2034.0,11.67,2197.0,0.6395560293472127,0.27359377939424345,0.06076378002132062,White,White_Republican,Republican,False,False,False,False,False,False,True
28047,13387,14309,14222,12620,11677,6254,6739,6994,6325,5854,4000,4553,4776,4250,4007,1828,1691,1738,1693,1451,310,477,488,405,261,3763,4164,4382,3913,3799,1793,1649,1692,1657,1425,0.3663172693960668,14.74,2758.0,11.77,2458.0,0.6211486688603051,0.24917738558181274,0.06830192441918437,White,White_Republican,Republican,False,False,False,False,False,False,True
28049,20209,20050,18416,16276,15085,10204,10595,9735,8644,8179,2030,2435,2255,1879,1990,7984,7895,7265,6589,6054,127,182,180,142,103,1958,2324,2127,1792,1916,7944,7848,7223,6551,6036,0.7043155494127824,14.42,3536.0,12.58,2868.0,0.2154690412093601,0.7462552633395458,0.017394905777593703,Black,Minority_majority,Democratic,True,False,False,False,False,False,False
28059,10063,8459,8931,9157,9200,4945,4214,4558,4609,4700,3340,2885,3219,3190,3294,1335,1127,1142,1167,1171,257,215,276,254,223,3119,2706,2979,2971,3105,1311,1109,1122,1148,1149,0.3256528862197656,12.22,1707.0,10.9,1567.0,0.6468873776249907,0.25252223301696436,0.05567595844854645,White,White_Republican,Republican,False,False,False,False,False,False,True
28121,8881,8292,10812,10628,10551,4336,4352,5608,5453,5363,3177,3288,4258,4009,4119,1047,963,1222,1276,1103,133,135,169,158,130,3069,3186,4115,3877,4006,1037,948,1207,1266,1096,0.2311447716077523,13.79,1953.0,10.89,1699.0,0.7252319470576786,0.22195549211704405,0.029974696684616883,White,White_Republican,Republican,False,False,False,False,False,False,True
29019,14681,24870,14037,10678,9625,7752,12796,6921,5328,4871,6303,10845,5617,4360,3998,907,1083,649,538,468,273,342,235,174,153,6084,10545,5427,4208,3872,889,1068,637,529,457,0.5268764085801261,12.32,2003.0,10.82,1980.0,0.805749650628868,0.08919944100618886,0.029986025154721502,White,White_Competitive,Competitive,False,False,False,False,True,False,False
29047,14431,12755,15936,15921,16136,7032,6524,8160,8056,8221,6040,5665,7219,7099,7265,531,463,482,517,484,548,461,507,538,519,5564,5275,6771,6638,6803,506,429,457,482,462,0.4692756287612533,14.08,3126.0,11.8,2990.0,0.8216358839050132,0.06015831134564644,0.0662269129287599,White,White_Competitive,Competitive,False,False,False,False,True,False,False
29077,19517,27840,21512,17455,16259,10052,14354,10404,8418,7829,9023,13002,9608,7731,7222,412,394,245,228,199,418,488,364,287,227,8686,12593,9290,7492,7025,395,378,234,222,193,0.3906423014485948,12.85,3537.0,10.99,3242.0,0.8854292259464673,0.025138654448999275,0.03433204726308175,White,White_Republican,Republican,False,False,False,False,False,False,True
29095,44748,45628,52241,45972,43720,22193,23516,26801,23256,22166,13561,15747,18928,16073,15284,7110,6211,6317,5892,5724,2247,2141,2461,2279,2067,11695,13952,16822,14140,13461,6926,6045,6139,5732,5607,0.4677824857816789,14.51,9781.0,12.43,8776.0,0.6104685142647439,0.2435132453481576,0.09352615769371916,White,White_Competitive,Competitive,False,False,False,False,True,False,False
29097,8267,8710,8400,7743,7374,4068,4477,4140,3827,3703,3663,4050,3769,3509,3432,93,115,98,76,53,366,361,342,329,291,3370,3734,3493,3243,3185,79,106,73,57,42,0.3054049445097817,15.19,1783.0,12.49,1519.0,0.8413693346190936,0.018964963034394086,0.08293153326904533,White,White_Republican,Republican,False,False,False,False,False,False,True
29099,15192,12457,14017,14384,14755,7319,6083,7053,7124,7446,7026,5900,6848,6918,7200,75,53,59,39,55,158,114,113,109,124,6882,5802,6744,6821,7083,75,53,57,39,54,0.4658153991062482,12.57,2749.0,10.53,2385.0,0.9559230009871669,0.007354392892398816,0.016584402764067127,White,White_Competitive,Competitive,False,False,False,False,True,False,False
29183,25276,21443,23579,23906,24764,12264,10476,11894,12113,12551,10950,9537,10740,10794,11352,715,549,534,541,611,442,417,373,386,386,10564,9164,10405,10448,10995,707,538,527,532,606,0.416698029499957,12.74,4593.0,10.03,4073.0,0.8704869065916538,0.04631267581126932,0.03410376127367108,White,White_Competitive,Competitive,False,False,False,False,True,False,False
