state,fips,county,pop_2010,pop_2020
Texas,48095,Concho,4087.0,3302.0
Texas,48097,Cooke,38437.0,41670.0
Texas,48099,Coryell,75388.0,83085.0
Texas,48101,Cottle,1505.0,1379.0
Texas,48103,Crane,4375.0,4676.0
Texas,48105,Crockett,3719.0,3096.0
Texas,48107,Crosby,6059.0,5129.0
Texas,48109,Culberson,2398.0,2187.0
Texas,48111,Dallam,6703.0,7123.0
Texas,48113,Dallas,2368139.0,2611481.0
Texas,48115,Dawson,13833.0,12459.0
Texas,48117,Deaf Smith,19372.0,18584.0
Texas,48119,Delta,5231.0,5231.0
Texas,48121,Denton,662614.0,906419.0
Texas,48123,Dewitt,20097.0,19819.0
Texas,48125,Dickens,2444.0,1769.0
Texas,48127,Dimmit,9996.0,8613.0
Texas,48129,Donley,3677.0,3261.0
Texas,48131,Duval,11782.0,9829.0
Texas,48133,Eastland,18583.0,17723.0
Texas,48135,Ector,137130.0,165170.0
Texas,48137,Edwards,2002.0,1423.0
Texas,48141,El Paso,800647.0,865661.0
Texas,48139,Ellis,149610.0,192445.0
Texas,48143,Erath,37890.0,42543.0
Texas,48145,Falls,17866.0,16968.0
Texas,48147,Fannin,33915.0,35661.0
Texas,48149,Fayette,24554.0,24433.0
Texas,48151,Fisher,3974.0,3673.0
Texas,48153,Floyd,6446.0,5397.0
Texas,48155,Foard,1336.0,1095.0
Texas,48157,Fort Bend,585375.0,822797.0
Texas,48159,Franklin,10605.0,10355.0
Texas,48161,Freestone,19816.0,19439.0
Texas,48163,Frio,17217.0,18386.0
Texas,48165,Gaines,17526.0,21597.0
Texas,48167,Galveston,291309.0,350684.0
Texas,48169,Garza,6461.0,5817.0
Texas,48171,Gillespie,24837.0,26726.0
Texas,48173,Glasscock,1226.0,1113.0
Texas,48175,Goliad,7210.0,7016.0
Texas,48177,Gonzales,19807.0,19658.0
Texas,48179,Gray,22535.0,21229.0
Texas,48181,Grayson,120877.0,135543.0
Texas,48183,Gregg,121730.0,124238.0
Texas,48185,Grimes,26604.0,29299.0
Texas,48187,Guadalupe,131533.0,172711.0
Texas,48189,Hale,36273.0,32526.0
Texas,48191,Hall,3353.0,2815.0
Texas,48193,Hamilton,8517.0,8221.0
Texas,48195,Hansford,5613.0,5273.0
Texas,48197,Hardeman,4139.0,3548.0
Texas,48199,Hardin,54635.0,56235.0
Texas,48201,Harris,4092459.0,4731122.0
Texas,48203,Harrison,65631.0,68832.0
Texas,48205,Hartley,6062.0,5375.0
Texas,48207,Haskell,5899.0,5413.0
Texas,48209,Hays,157107.0,241057.0
Texas,48211,Hemphill,3807.0,3384.0
Texas,48213,Henderson,78532.0,82147.0
Texas,48215,Hidalgo,774769.0,870787.0
Texas,48217,Hill,35089.0,35870.0
Texas,48219,Hockley,22935.0,21542.0
Texas,48221,Hood,51182.0,61598.0
Texas,48223,Hopkins,35161.0,36791.0
Texas,48225,Houston,23732.0,22072.0
Texas,48227,Howard,35012.0,34866.0
Texas,48229,Hudspeth,3476.0,3201.0
Texas,48231,Hunt,86129.0,99953.0
Texas,48233,Hutchinson,22150.0,20613.0
Texas,48235,Irion,1599.0,1512.0
Texas,48237,Jack,9044.0,8473.0
Texas,48239,Jackson,14075.0,14990.0
Texas,48241,Jasper,35710.0,32978.0
Texas,48243,Jeff Davis,2342.0,1998.0
Texas,48245,Jefferson,252273.0,256521.0
Texas,48247,Jim Hogg,5300.0,4835.0
Texas,48249,Jim Wells,40838.0,38893.0
Texas,48251,Johnson,150934.0,180008.0
Texas,48253,Jones,20202.0,19654.0
Texas,48255,Karnes,14824.0,14707.0
Texas,48257,Kaufman,103350.0,145307.0
Texas,48259,Kendall,33410.0,44272.0
Texas,48261,Kenedy,416.0,349.0
Texas,48263,Kent,808.0,755.0
Texas,48265,Kerr,49625.0,52591.0
Texas,48267,Kimble,4607.0,4282.0
Texas,48269,King,286.0,263.0
Texas,48271,Kinney,3598.0,3132.0
Texas,48273,Kleberg,32061.0,31042.0
Texas,48275,Knox,3719.0,3354.0
Texas,48283,La Salle,6886.0,6666.0
Texas,48277,Lamar,49793.0,50081.0
Texas,48279,Lamb,13977.0,13049.0
Texas,48281,Lampasas,19677.0,21629.0
Texas,48285,Lavaca,19263.0,20342.0
Texas,48287,Lee,16612.0,17483.0
Texas,48289,Leon,16801.0,15717.0
Texas,48291,Liberty,75643.0,91631.0
Texas,48293,Limestone,23384.0,22149.0
Texas,48295,Lipscomb,3302.0,3054.0
Texas,48297,Live Oak,11531.0,11333.0
Texas,48299,Llano,19301.0,21248.0
Texas,48301,Loving,82.0,63.0
Texas,48303,Lubbock,278831.0,310633.0
Texas,48305,Lynn,5915.0,5593.0
Texas,48313,Madison,13664.0,13462.0
Texas,48315,Marion,10546.0,9727.0
Texas,48317,Martin,4799.0,5238.0
Texas,48319,Mason,4012.0,3951.0
Texas,48321,Matagorda,36702.0,36254.0
Texas,48323,Maverick,54258.0,57884.0
Texas,48307,Mcculloch,8283.0,7631.0
Texas,48309,Mclennan,234906.0,260588.0
Texas,48311,Mcmullen,707.0,599.0
Texas,48325,Medina,46006.0,50746.0
Texas,48327,Menard,2242.0,1963.0
Texas,48329,Midland,136872.0,169986.0
Texas,48331,Milam,24757.0,24747.0
Texas,48333,Mills,4936.0,4453.0
Texas,48335,Mitchell,9403.0,8990.0
Texas,48337,Montague,19719.0,19967.0
Texas,48339,Montgomery,455746.0,620460.0
Texas,48341,Moore,21904.0,21358.0
Texas,48343,Morris,12934.0,11974.0
Texas,48345,Motley,1210.0,1061.0
Texas,48347,Nacogdoches,64524.0,64646.0
Texas,48349,Navarro,47735.0,52623.0
Texas,48351,Newton,14445.0,12217.0
Texas,48353,Nolan,15216.0,14734.0
Texas,48355,Nueces,340223.0,353175.0
Texas,48357,Ochiltree,10223.0,10015.0
Texas,48359,Oldham,2052.0,1758.0
Texas,48361,Orange,81837.0,84810.0
Texas,48363,Palo Pinto,28111.0,28413.0
Texas,48365,Panola,23796.0,22496.0
Texas,48367,Parker,116927.0,148220.0
Texas,48369,Parmer,10269.0,9870.0
Texas,48371,Pecos,15507.0,15198.0
Texas,48373,Polk,45413.0,50125.0
Texas,48375,Potter,121073.0,118522.0
Texas,48377,Presidio,7818.0,6133.0
Texas,48379,Rains,10914.0,12151.0
Texas,48381,Randall,120725.0,140755.0
Texas,48383,Reagan,3367.0,3385.0
Texas,48385,Real,3309.0,2759.0
Texas,48387,Red River,12860.0,11589.0
Texas,48389,Reeves,13783.0,14743.0
Texas,48391,Refugio,7383.0,6744.0
Texas,48393,Roberts,929.0,828.0
Texas,48395,Robertson,16622.0,16753.0
Texas,48397,Rockwall,78337.0,107844.0
Texas,48399,Runnels,10501.0,9898.0
Texas,48401,Rusk,53330.0,52215.0
Texas,48403,Sabine,10834.0,9896.0
Texas,48405,San Augustine,8865.0,7919.0
Texas,48407,San Jacinto,26384.0,27397.0
Texas,48409,San Patricio,64804.0,68754.0
Texas,48411,San Saba,6131.0,5724.0
Texas,48413,Schleicher,3461.0,2448.0
Texas,48415,Scurry,16921.0,16933.0
Texas,48417,Shackelford,3378.0,3107.0
Texas,48419,Shelby,25448.0,24018.0
Texas,48421,Sherman,3034.0,2781.0
Texas,48423,Smith,209714.0,233484.0
Texas,48425,Somervell,8490.0,9205.0
Texas,48427,Starr,60968.0,65921.0
Texas,48429,Stephens,9630.0,9098.0
Texas,48431,Sterling,1143.0,1370.0
Texas,48433,Stonewall,1490.0,1244.0
Texas,48435,Sutton,4128.0,3373.0
Texas,48437,Swisher,7854.0,6972.0
Texas,48439,Tarrant,1809034.0,2110623.0
Texas,48441,Taylor,131506.0,143203.0
Texas,48443,Terrell,984.0,760.0
Texas,48445,Terry,12651.0,11831.0
Texas,48447,Throckmorton,1641.0,1441.0
Texas,48449,Titus,32334.0,31241.0
Texas,48451,Tom Green,110224.0,120007.0
Texas,48453,Travis,1024266.0,1290218.0
Texas,48455,Trinity,14585.0,13602.0
Texas,48457,Tyler,21766.0,19798.0
Texas,48459,Upshur,39309.0,40894.0
Texas,48461,Upton,3355.0,3306.0
Texas,48463,Uvalde,26405.0,24575.0
Texas,48465,Val Verde,48879.0,47585.0
Texas,48467,Van Zandt,52579.0,59543.0
Texas,48469,Victoria,86793.0,91322.0
Texas,48471,Walker,67861.0,76406.0
Texas,48473,Waller,43205.0,56751.0
Texas,48475,Ward,10658.0,11640.0
Texas,48477,Washington,33718.0,35802.0
Texas,48479,Webb,250304.0,267113.0
Texas,48481,Wharton,41280.0,41571.0
Texas,48483,Wheeler,5410.0,4988.0
Texas,48485,Wichita,131500.0,129361.0
Texas,48487,Wilbarger,13535.0,12888.0
Texas,48489,Willacy,22134.0,20164.0
Texas,48491,Williamson,422679.0,609006.0
Texas,48493,Wilson,42918.0,49753.0
Texas,48495,Winkler,7110.0,7791.0
Texas,48497,Wise,59127.0,68631.0
Texas,48499,Wood,41964.0,44849.0
Texas,48501,Yoakum,7879.0,7694.0
Texas,48503,Young,18550.0,17868.0
Texas,48505,Zapata,14018.0,13887.0
Texas,48507,Zavala,11677.0,9668.0
Utah,49001,Beaver,6629.0,7069.0
Utah,49003,Box Elder,49975.0,57664.0
Utah,49005,Cache,112656.0,133158.0
Utah,49007,Carbon,21403.0,20416.0
Utah,49009,Daggett,1059.0,936.0
Utah,49011,Davis,306479.0,362695.0
Utah,49013,Duchesne,18607.0,19604.0
Utah,49015,Emery,10976.0,9826.0
Utah,49017,Garfield,5172.0,5086.0
Utah,49019,Grand,9225.0,9664.0
Utah,49021,Iron,46163.0,57286.0
Utah,49023,Juab,10246.0,11778.0
Utah,49025,Kane,7125.0,7666.0
Utah,49027,Millard,12503.0,12985.0
Utah,49029,Morgan,9469.0,12294.0
Utah,49031,Piute,1556.0,1444.0
Utah,49033,Rich,2264.0,2513.0
Utah,49035,Salt Lake,1029655.0,1185230.0
Utah,49037,San Juan,14746.0,14513.0
Utah,49039,Sanpete,27822.0,28437.0
Utah,49041,Sevier,20802.0,21508.0
Utah,49043,Summit,36324.0,42367.0
Utah,49045,Tooele,58218.0,72709.0
Utah,49047,Uintah,32588.0,35612.0
Utah,49049,Utah,516564.0,659394.0
Utah,49051,Wasatch,23530.0,34782.0
Utah,49053,Washington,138115.0,180275.0
Utah,49055,Wayne,2778.0,2485.0
Utah,49057,Weber,231236.0,262218.0
Vermont,50001,Addison,36821.0,37365.0
Vermont,50003,Bennington,37125.0,37342.0
Vermont,50005,Caledonia,31227.0,30232.0
Vermont,50007,Chittenden,156545.0,168321.0
Vermont,50009,Essex,6306.0,5920.0
Vermont,50011,Franklin,47746.0,49951.0
Vermont,50013,Grand Isle,6970.0,7291.0
Vermont,50015,Lamoille,24475.0,25945.0
Vermont,50017,Orange,28936.0,29283.0
Vermont,50019,Orleans,27231.0,27401.0
Vermont,50021,Rutland,61642.0,60574.0
Vermont,50023,Washington,59534.0,59800.0
Vermont,50025,Windham,44513.0,45915.0
Vermont,50027,Windsor,56670.0,57737.0
Virginia,51001,Accomack,33164.0,33418.0
Virginia,51003,Albemarle,98970.0,112395.0
Virginia,51510,Alexandria,139966.0,159464.0
Virginia,51005,Alleghany,16250.0,15211.0
Virginia,51007,Amelia,12690.0,13260.0
Virginia,51009,Amherst,32353.0,31310.0
Virginia,51011,Appomattox,14973.0,16116.0
Virginia,51013,Arlington,207627.0,238642.0
Virginia,51015,Augusta,73750.0,77485.0
Virginia,51017,Bath,4731.0,4204.0
Virginia,51019,Bedford,68676.0,79465.0
Virginia,51515,Bedford,,
Virginia,51021,Bland,6824.0,6273.0
Virginia,51023,Botetourt,33148.0,33595.0
Virginia,51520,Bristol,17835.0,17219.0
Virginia,51025,Brunswick,17434.0,15846.0
Virginia,51027,Buchanan,24098.0,20343.0
Virginia,51029,Buckingham,17146.0,16831.0
Virginia,51530,Buena Vista,6650.0,6641.0
Virginia,51031,Campbell,54842.0,55699.0
Virginia,51033,Caroline,28545.0,30881.0
Virginia,51035,Carroll,30042.0,29158.0
Virginia,51036,Charles City,7256.0,6771.0
Virginia,51037,Charlotte,12586.0,11533.0
Virginia,51540,Charlottesville,43475.0,46553.0
Virginia,51550,Chesapeake,222209.0,249369.0
Virginia,51041,Chesterfield,316236.0,364061.0
Virginia,51043,Clarke,14034.0,14787.0
Virginia,51570,Colonial Heights,17411.0,18170.0
Virginia,51580,Covington,5961.0,5747.0
Virginia,51045,Craig,5190.0,4892.0
Virginia,51047,Culpeper,46689.0,52550.0
Virginia,51049,Cumberland,10052.0,9676.0
Virginia,51590,Danville,43055.0,42590.0
Virginia,51051,Dickenson,15903.0,14128.0
Virginia,51053,Dinwiddie,28001.0,27941.0
Virginia,51595,Emporia,5927.0,5764.0
Virginia,51057,Essex,11151.0,10600.0
Virginia,51059,Fairfax,1081726.0,1150294.0
Virginia,51600,Fairfax,22565.0,24147.0
Virginia,51610,Falls Church,12332.0,14661.0
Virginia,51061,Fauquier,65203.0,72964.0
Virginia,51063,Floyd,15279.0,15475.0
Virginia,51065,Fluvanna,25691.0,27252.0
Virginia,51067,Franklin,56159.0,54467.0
Virginia,51620,Franklin,8582.0,8176.0
Virginia,51069,Frederick,78305.0,91418.0
Virginia,51630,Fredericksburg,24286.0,27973.0
Virginia,51640,Galax,7042.0,6725.0
Virginia,51071,Giles,17286.0,16792.0
Virginia,51073,Gloucester,36858.0,38715.0
Virginia,51075,Goochland,21717.0,24730.0
Virginia,51077,Grayson,15533.0,15336.0
Virginia,51079,Greene,18403.0,20554.0
Virginia,51081,Greensville,12243.0,11391.0
Virginia,51083,Halifax,36241.0,34024.0
Virginia,51650,Hampton,137436.0,137157.0
Virginia,51085,Hanover,99863.0,109977.0
Virginia,51660,Harrisonburg,48914.0,51810.0
Virginia,51087,Henrico,306935.0,334931.0
Virginia,51089,Henry,54151.0,50949.0
Virginia,51091,Highland,2321.0,2232.0
Virginia,51670,Hopewell,22591.0,23031.0
Virginia,51093,Isle Of Wight,35270.0,38611.0
Virginia,51095,James City,67009.0,78253.0
Virginia,51097,King And Queen,6945.0,6606.0
Virginia,51099,King George,23584.0,26724.0
Virginia,51101,King William,15935.0,17811.0
Virginia,51103,Lancaster,11391.0,10923.0
Virginia,51105,Lee,25587.0,22172.0
Virginia,51678,Lexington,7042.0,7321.0
Virginia,51107,Loudoun,312311.0,420957.0
Virginia,51109,Louisa,33153.0,37597.0
Virginia,51111,Lunenburg,12914.0,11936.0
Virginia,51680,Lynchburg,75568.0,79007.0
Virginia,51113,Madison,13308.0,13841.0
Virginia,51683,Manassas,37821.0,42773.0
Virginia,51685,Manassas Park,14273.0,17217.0
Virginia,51690,Martinsville,13821.0,13480.0
Virginia,51115,Mathews,8978.0,8533.0
Virginia,51117,Mecklenburg,32727.0,30315.0
Virginia,51119,Middlesex,10959.0,10625.0
Virginia,51121,Montgomery,94392.0,99719.0
Virginia,51125,Nelson,15020.0,14772.0
Virginia,51127,New Kent,18429.0,22944.0
Virginia,51700,Newport News,180719.0,186245.0
Virginia,51710,Norfolk,242803.0,238003.0
Virginia,51131,Northampton,12389.0,12281.0
Virginia,51133,Northumberland,12330.0,11839.0
Virginia,51720,Norton,3958.0,3697.0
Virginia,51135,Nottoway,15853.0,15649.0
Virginia,51137,Orange,33481.0,36186.0
Virginia,51139,Page,24042.0,23709.0
Virginia,51141,Patrick,18490.0,17610.0
Virginia,51730,Petersburg,32420.0,33463.0
Virginia,51143,Pittsylvania,63506.0,60498.0
Virginia,51735,Poquoson,12150.0,12456.0
Virginia,51740,Portsmouth,95535.0,97912.0
Virginia,51145,Powhatan,28046.0,30343.0
Virginia,51147,Prince Edward,23368.0,21849.0
Virginia,51149,Prince George,35725.0,43010.0
Virginia,51153,Prince William,402002.0,482200.0
Virginia,51155,Pulaski,34872.0,33799.0
Virginia,51750,Radford,16408.0,16069.0
Virginia,51157,Rappahannock,7373.0,7349.0
Virginia,51159,Richmond,9254.0,8919.0
Virginia,51760,Richmond,204214.0,226548.0
Virginia,51161,Roanoke,92376.0,96931.0
Virginia,51770,Roanoke,97032.0,100014.0
Virginia,51163,Rockbridge,22307.0,22652.0
Virginia,51165,Rockingham,76314.0,83763.0
Virginia,51167,Russell,28897.0,25784.0
Virginia,51775,Salem,24802.0,25347.0
Virginia,51169,Scott,23177.0,21569.0
Virginia,51171,Shenandoah,41993.0,44190.0
Virginia,51173,Smyth,32208.0,29801.0
Virginia,51175,Southampton,18570.0,18000.0
Virginia,51177,Spotsylvania,122397.0,140092.0
Virginia,51179,Stafford,128961.0,156939.0
Virginia,51790,Staunton,23746.0,25753.0
Virginia,51800,Suffolk,84585.0,94370.0
Virginia,51181,Surry,7058.0,6558.0
Virginia,51183,Sussex,12087.0,10827.0
Virginia,51185,Tazewell,45078.0,40437.0
Virginia,51810,Virginia Beach,437994.0,459476.0
Virginia,51187,Warren,37575.0,40721.0
Virginia,51191,Washington,54876.0,53936.0
Virginia,51820,Waynesboro,21006.0,22196.0
Virginia,51193,Westmoreland,17454.0,18479.0
Virginia,51830,Williamsburg,14068.0,15413.0
Virginia,51840,Winchester,26203.0,28124.0
Virginia,51195,Wise,41452.0,36118.0
Virginia,51197,Wythe,29235.0,28291.0
Virginia,51199,York,65464.0,70052.0
Washington,53001,Adams,18728.0,20609.0
Washington,53003,Asotin,21623.0,22286.0
Washington,53005,Benton,175177.0,206868.0
Washington,53007,Chelan,72453.0,79081.0
Washington,53009,Clallam,71404.0,77166.0
Washington,53011,Clark,425363.0,503306.0
Washington,53013,Columbia,4078.0,3952.0
Washington,53015,Cowlitz,102410.0,110728.0
Washington,53017,Douglas,38431.0,42933.0
Washington,53019,Ferry,7551.0,7180.0
Washington,53021,Franklin,78163.0,96748.0
Washington,53023,Garfield,2266.0,2284.0
Washington,53025,Grant,89120.0,99125.0
Washington,53027,Grays Harbor,72797.0,75634.0
Washington,53029,Island,78506.0,86851.0
Washington,53031,Jefferson,29872.0,32971.0
Washington,53033,King,1931249.0,2269697.0
Washington,53035,Kitsap,251133.0,275612.0
Washington,53037,Kittitas,40915.0,44310.0
Washington,53039,Klickitat,20318.0,22730.0
Washington,53041,Lewis,75455.0,82143.0
Washington,53043,Lincoln,10570.0,10878.0
Washington,53045,Mason,60699.0,65723.0
Washington,53047,Okanogan,41120.0,42090.0
Washington,53049,Pacific,20920.0,23368.0
Washington,53051,Pend Oreille,13001.0,13400.0
Washington,53053,Pierce,795225.0,921147.0
Washington,53055,San Juan,15769.0,17786.0
Washington,53057,Skagit,116901.0,129524.0
Washington,53059,Skamania,11066.0,12033.0
Washington,53061,Snohomish,713335.0,827953.0
Washington,53063,Spokane,471221.0,539340.0
Washington,53065,Stevens,43531.0,46450.0
Washington,53067,Thurston,252264.0,294792.0
Washington,53069,Wahkiakum,3978.0,4424.0
Washington,53071,Walla Walla,58781.0,62585.0
Washington,53073,Whatcom,201140.0,226852.0
Washington,53075,Whitman,44776.0,47970.0
Washington,53077,Yakima,243231.0,256738.0
West Virginia,54001,Barbour,16589.0,15465.0
West Virginia,54003,Berkeley,104169.0,122075.0
West Virginia,54005,Boone,24629.0,21809.0
West Virginia,54007,Braxton,14523.0,12449.0
West Virginia,54009,Brooke,24069.0,22551.0
West Virginia,54011,Cabell,96319.0,94347.0
West Virginia,54013,Calhoun,7627.0,6227.0
West Virginia,54015,Clay,9386.0,8047.0
West Virginia,54017,Doddridge,8202.0,7807.0
West Virginia,54019,Fayette,46039.0,40483.0
West Virginia,54021,Gilmer,8693.0,7415.0
West Virginia,54023,Grant,11937.0,10976.0
West Virginia,54025,Greenbrier,35480.0,32973.0
West Virginia,54027,Hampshire,23964.0,23094.0
West Virginia,54029,Hancock,30676.0,29093.0
West Virginia,54031,Hardy,14025.0,14295.0
West Virginia,54033,Harrison,69099.0,65914.0
West Virginia,54035,Jackson,29211.0,27792.0
West Virginia,54037,Jefferson,53498.0,57705.0
West Virginia,54039,Kanawha,193063.0,180749.0
West Virginia,54041,Lewis,16372.0,17031.0
West Virginia,54043,Lincoln,21720.0,20456.0
West Virginia,54045,Logan,36743.0,32574.0
West Virginia,54049,Marion,56418.0,56216.0
West Virginia,54051,Marshall,33107.0,30583.0
West Virginia,54053,Mason,27324.0,25451.0
West Virginia,54047,Mcdowell,22113.0,19115.0
West Virginia,54055,Mercer,62264.0,59654.0
West Virginia,54057,Mineral,28212.0,26932.0
West Virginia,54059,Mingo,26839.0,23573.0
West Virginia,54061,Monongalia,96189.0,105821.0
West Virginia,54063,Monroe,13502.0,12378.0
West Virginia,54065,Morgan,17541.0,17066.0
West Virginia,54067,Nicholas,26233.0,24603.0
West Virginia,54069,Ohio,44443.0,42440.0
West Virginia,54071,Pendleton,7695.0,6144.0
West Virginia,54073,Pleasants,7605.0,7650.0
West Virginia,54075,Pocahontas,8719.0,7869.0
West Virginia,54077,Preston,33520.0,34213.0
West Virginia,54079,Putnam,55486.0,57441.0
West Virginia,54081,Raleigh,78859.0,74583.0
West Virginia,54083,Randolph,29405.0,27933.0
West Virginia,54085,Ritchie,10449.0,8446.0
West Virginia,54087,Roane,14926.0,14028.0
West Virginia,54089,Summers,13927.0,11967.0
West Virginia,54091,Taylor,16895.0,16704.0
West Virginia,54093,Tucker,7141.0,6759.0
West Virginia,54095,Tyler,9208.0,8304.0
West Virginia,54097,Upshur,24254.0,23815.0
West Virginia,54099,Wayne,42481.0,38988.0
West Virginia,54101,Webster,9154.0,8379.0
West Virginia,54103,Wetzel,16583.0,14453.0
West Virginia,54105,Wirt,5717.0,5197.0
West Virginia,54107,Wood,86956.0,84292.0
West Virginia,54109,Wyoming,23796.0,21389.0
Wisconsin,55001,Adams,20875.0,20647.0
Wisconsin,55003,Ashland,16157.0,16036.0
Wisconsin,55005,Barron,45870.0,46726.0
Wisconsin,55007,Bayfield,15014.0,16216.0
Wisconsin,55009,Brown,248007.0,268740.0
Wisconsin,55011,Buffalo,13587.0,13301.0
Wisconsin,55013,Burnett,15457.0,16524.0
Wisconsin,55015,Calumet,48971.0,52450.0
Wisconsin,55017,Chippewa,62415.0,66300.0
Wisconsin,55019,Clark,34690.0,34661.0
Wisconsin,55021,Columbia,56833.0,58492.0
Wisconsin,55023,Crawford,16644.0,16114.0
Wisconsin,55025,Dane,488073.0,561508.0
Wisconsin,55027,Dodge,88759.0,89394.0
Wisconsin,55029,Door,27785.0,30065.0
Wisconsin,55031,Douglas,44159.0,44295.0
Wisconsin,55033,Dunn,43857.0,45425.0
Wisconsin,55035,Eau Claire,98736.0,105713.0
Wisconsin,55037,Florence,4423.0,4560.0
Wisconsin,55039,Fond Du Lac,101633.0,104160.0
Wisconsin,55041,Forest,9304.0,9179.0
Wisconsin,55043,Grant,51208.0,51943.0
Wisconsin,55045,Green,36842.0,37088.0
Wisconsin,55047,Green Lake,19051.0,19016.0
Wisconsin,55049,Iowa,23687.0,23717.0
Wisconsin,55051,Iron,5916.0,6131.0
Wisconsin,55053,Jackson,20449.0,21142.0
Wisconsin,55055,Jefferson,83686.0,86161.0
Wisconsin,55057,Juneau,26664.0,26716.0
Wisconsin,55059,Kenosha,166426.0,169150.0
Wisconsin,55061,Kewaunee,20574.0,20568.0
Wisconsin,55063,La Crosse,114638.0,120779.0
Wisconsin,55065,Lafayette,16836.0,16611.0
Wisconsin,55067,Langlade,19977.0,19491.0
Wisconsin,55069,Lincoln,28743.0,28416.0
Wisconsin,55071,Manitowoc,81442.0,81360.0
Wisconsin,55073,Marathon,134063.0,138026.0
Wisconsin,55075,Marinette,41749.0,41874.0
Wisconsin,55077,Marquette,15404.0,15591.0
Wisconsin,55078,Menominee,4232.0,4251.0
Wisconsin,55079,Milwaukee,947735.0,939471.0
Wisconsin,55081,Monroe,44673.0,46270.0
Wisconsin,55083,Oconto,37660.0,38965.0
Wisconsin,55085,Oneida,35998.0,37842.0
Wisconsin,55087,Outagamie,176695.0,190703.0
Wisconsin,55089,Ozaukee,86395.0,91509.0
Wisconsin,55091,Pepin,7469.0,7320.0
Wisconsin,55093,Pierce,41019.0,42206.0
Wisconsin,55095,Polk,44205.0,44982.0
Wisconsin,55097,Portage,70019.0,70371.0
Wisconsin,55099,Price,14159.0,14047.0
Wisconsin,55101,Racine,195408.0,197735.0
Wisconsin,55103,Richland,18021.0,17310.0
Wisconsin,55105,Rock,160331.0,163690.0
Wisconsin,55107,Rusk,14755.0,14186.0
Wisconsin,55111,Sauk,61976.0,65766.0
Wisconsin,55113,Sawyer,16557.0,18073.0
Wisconsin,55115,Shawano,41949.0,40867.0
Wisconsin,55117,Sheboygan,115507.0,118032.0
Wisconsin,55109,St. Croix,84345.0,93529.0
Wisconsin,55119,Taylor,20689.0,19908.0
Wisconsin,55121,Trempealeau,28816.0,30763.0
Wisconsin,55123,Vernon,29773.0,30711.0
Wisconsin,55125,Vilas,21430.0,23046.0
Wisconsin,55127,Walworth,102228.0,105231.0
Wisconsin,55129,Washburn,15911.0,16623.0
Wisconsin,55131,Washington,131887.0,136758.0
Wisconsin,55133,Waukesha,389891.0,406975.0
Wisconsin,55135,Waupaca,52410.0,51813.0
Wisconsin,55137,Waushara,24496.0,24524.0
Wisconsin,55139,Winnebago,166994.0,171735.0
Wisconsin,55141,Wood,74749.0,74215.0
Wyoming,56001,Albany,36299.0,37069.0
Wyoming,56003,Big Horn,11668.0,11523.0
Wyoming,56005,Campbell,46133.0,47030.0
Wyoming,56007,Carbon,15885.0,14535.0
Wyoming,56009,Converse,13833.0,13751.0
Wyoming,56011,Crook,7083.0,7176.0
Wyoming,56013,Fremont,40123.0,39235.0
Wyoming,56015,Goshen,13249.0,12504.0
Wyoming,56017,Hot Springs,4812.0,4619.0
Wyoming,56019,Johnson,8569.0,8450.0
Wyoming,56021,Laramie,91738.0,100512.0
Wyoming,56023,Lincoln,18106.0,19582.0
Wyoming,56025,Natrona,75450.0,79966.0
Wyoming,56027,Niobrara,2484.0,2471.0
Wyoming,56029,Park,28205.0,29627.0
Wyoming,56031,Platte,8667.0,8601.0
Wyoming,56033,Sheridan,29116.0,30917.0
Wyoming,56035,Sublette,10247.0,8726.0
Wyoming,56037,Sweetwater,43806.0,42271.0
Wyoming,56039,Teton,21294.0,23323.0
Wyoming,56041,Uinta,21118.0,20445.0
Wyoming,56043,Washakie,8533.0,7679.0
Wyoming,56045,Weston,7208.0,6838.0
South Dakota,46102,Oglala Lakota,13586.0,13671.0
